date,close,volume
2/29/2016 12:15,3.85,200
2/29/2016 15:45,3.824,100
3/1/2016 10:00,3.906,100
3/1/2016 15:30,3.922,100
3/1/2016 15:45,3.924,100
3/3/2016 14:30,3.996,100
3/7/2016 12:45,4.048,100
3/7/2016 15:45,4.036,100
3/8/2016 9:45,3.992,166
3/8/2016 12:00,3.986,100
3/8/2016 14:45,3.996,100
3/8/2016 15:45,3.998,100
3/9/2016 12:00,4.026,100
3/10/2016 14:15,4.002,100
3/11/2016 11:00,4.058,100
3/11/2016 12:45,4.062,100
3/11/2016 15:45,4.068,100
3/14/2016 15:30,4.074,100
3/15/2016 15:15,4.008,100
3/16/2016 10:15,4.02,100
3/16/2016 11:30,4.024,100
3/16/2016 12:15,4.026,100
3/16/2016 12:30,4.028,100
3/16/2016 13:45,4.014,100
3/16/2016 15:45,4.066,196
3/17/2016 10:00,4.084,200
3/17/2016 10:15,4.07,100
3/17/2016 10:30,4.08,168
3/17/2016 10:45,4.082,100
3/17/2016 11:00,4.086,300
3/17/2016 11:15,4.09,100
3/17/2016 11:30,4.094,100
3/17/2016 11:45,4.094,100
3/17/2016 12:00,4.098,400
3/17/2016 12:15,4.108,400
3/17/2016 12:30,4.11,100
3/17/2016 12:45,4.108,100
3/17/2016 13:00,4.104,100
3/17/2016 13:15,4.102,100
3/17/2016 13:45,4.104,100
3/17/2016 14:00,4.106,400
3/17/2016 14:15,4.112,300
3/17/2016 14:30,4.112,100
3/17/2016 15:30,4.11,500
3/17/2016 15:45,4.112,300
3/18/2016 11:00,4.142,100
3/18/2016 11:15,4.142,100
3/18/2016 11:45,4.14,100
3/18/2016 15:45,4.142,200
3/21/2016 10:00,4.17,100
3/21/2016 15:45,4.164,500
3/22/2016 13:00,4.16,300
3/22/2016 15:00,4.138,100
3/22/2016 15:30,4.148,100
3/23/2016 12:15,4.106,200
3/24/2016 11:15,4.07,100
3/24/2016 11:45,4.064,100
3/24/2016 15:45,4.098,100
3/28/2016 9:45,4.114,100
3/28/2016 10:30,4.096,100
3/28/2016 11:00,4.102,100
3/28/2016 11:45,4.104,100
3/28/2016 12:15,4.104,100
3/28/2016 12:45,4.108,100
3/28/2016 13:00,4.102,100
3/28/2016 13:15,4.098,100
3/28/2016 13:45,4.1,500
3/28/2016 14:00,4.102,109
3/28/2016 14:45,4.098,100
3/28/2016 15:15,4.104,100
3/28/2016 15:30,4.104,100
3/28/2016 15:45,4.102,100
3/30/2016 11:00,4.192,300
3/30/2016 15:00,4.176,532
3/31/2016 12:00,4.152,500
3/31/2016 14:00,4.14,100
3/31/2016 15:45,4.136,400
4/1/2016 9:45,4.062,200
4/4/2016 11:30,4.114,100
4/4/2016 13:00,4.1278,3905
4/6/2016 12:15,4.052,197
4/13/2016 15:00,4.222,100
4/13/2016 15:45,4.22,100
4/14/2016 9:45,4.194,600
4/14/2016 10:00,4.192,100
4/14/2016 10:30,4.21,100
4/14/2016 11:00,4.224,100
4/14/2016 12:45,4.218,100
4/14/2016 13:15,4.216,100
4/14/2016 14:15,4.216,100
4/14/2016 15:00,4.216,100
4/14/2016 15:45,4.196,3996
4/15/2016 11:30,4.194,100
4/15/2016 12:45,4.192,100
4/15/2016 14:00,4.182,200
4/15/2016 14:15,4.18,100
4/15/2016 15:15,4.186,100
4/18/2016 13:00,4.218,200
4/18/2016 13:15,4.216,669
4/18/2016 14:15,4.216,300
4/18/2016 15:30,4.21,100
7/11/2016 12:15,4.186,100
7/11/2016 13:00,4.198,100
7/12/2016 15:00,4.238,400
7/12/2016 15:15,4.238,300
7/12/2016 15:45,4.236,1299
7/15/2016 11:30,4.25,398
7/15/2016 11:45,4.248,100
7/15/2016 12:45,4.246,100
7/15/2016 15:45,4.256,100
7/18/2016 9:30,4.262,1200
7/18/2016 9:45,4.268,1200
7/18/2016 10:00,4.268,2400
7/18/2016 10:15,4.274,100
7/19/2016 10:30,4.266,100
7/19/2016 15:45,4.266,100
7/20/2016 10:15,4.288,100
7/20/2016 10:30,4.296,300
7/20/2016 11:00,4.3,400
7/20/2016 11:30,4.3,700
7/20/2016 15:45,4.296,100
7/21/2016 14:30,4.272,100
7/26/2016 10:15,4.314,300
7/27/2016 12:15,4.288,100
7/28/2016 10:30,4.288,200
7/28/2016 13:00,4.278,900
7/28/2016 13:45,4.278,100
7/28/2016 15:45,4.294,200
8/1/2016 15:45,4.272,100
8/2/2016 11:15,4.254,100
8/2/2016 15:45,4.256,100
8/3/2016 10:45,4.244,200
8/4/2016 10:00,4.284,200
8/4/2016 10:15,4.282,1000
8/4/2016 10:30,4.284,100
8/5/2016 12:15,4.318,100
8/5/2016 13:30,4.318,100
8/5/2016 14:30,4.314,100
8/8/2016 13:45,4.336,100
8/9/2016 15:00,4.346,200
8/9/2016 15:15,4.348,100
8/9/2016 15:30,4.358,100
8/10/2016 9:30,4.36,200
8/10/2016 12:45,4.344,136
8/11/2016 10:15,4.374,500
8/11/2016 14:15,4.388,100
8/15/2016 15:45,4.432,100
8/16/2016 15:30,4.4,100
8/17/2016 13:30,4.39,200
8/17/2016 14:00,4.406,400
8/17/2016 15:45,4.402,100
8/18/2016 11:45,4.42,100
8/18/2016 12:15,4.414,100
8/18/2016 13:00,4.41,100
8/19/2016 9:30,4.394,100
8/19/2016 14:15,4.416,100
8/19/2016 15:30,4.422,100
8/22/2016 15:15,4.38,100
8/22/2016 15:45,4.378,105
8/23/2016 12:00,4.4,300
8/23/2016 12:45,4.4,100
8/23/2016 15:15,4.386,100
8/23/2016 15:30,4.374,100
8/23/2016 15:45,4.376,100
8/24/2016 14:45,4.384,6276
8/24/2016 15:45,4.398,100
8/25/2016 9:30,4.384,198
8/25/2016 13:15,4.38,100
8/25/2016 13:30,4.378,100
8/25/2016 14:00,4.372,200
8/25/2016 14:15,4.372,100
8/25/2016 14:30,4.376,100
8/25/2016 15:15,4.38,200
8/26/2016 9:30,4.386,300
8/30/2016 12:30,4.394,100
8/30/2016 13:30,4.39,100
8/30/2016 14:45,4.386,100
8/30/2016 15:00,4.384,100
8/31/2016 15:30,4.348,1000
8/31/2016 15:45,4.348,200
9/1/2016 12:15,4.346,100
9/2/2016 10:15,4.412,100
9/6/2016 10:00,4.454,100
9/7/2016 9:45,4.454,1400
9/8/2016 14:30,4.456,300
9/9/2016 12:45,4.386,100
9/9/2016 13:15,4.376,100
9/12/2016 10:30,4.348,1700
9/12/2016 11:00,4.354,100
9/12/2016 12:00,4.358,400
9/12/2016 12:15,4.362,100
9/12/2016 12:45,4.368,300
9/12/2016 13:15,4.376,200
9/12/2016 14:00,4.386,600
9/12/2016 14:45,4.392,200
9/12/2016 15:15,4.392,100
9/12/2016 15:30,4.386,100
9/12/2016 15:45,4.388,300
9/13/2016 10:00,4.312,100
9/14/2016 10:15,4.342,100
9/14/2016 13:30,4.337,100
9/14/2016 14:00,4.316,100
9/14/2016 15:00,4.325,200
9/15/2016 10:45,4.352,100
9/15/2016 14:45,4.378,100
9/19/2016 10:15,4.404,300
9/19/2016 10:30,4.4,300
9/20/2016 10:15,4.366,100
9/20/2016 13:15,4.358,100
9/20/2016 13:45,4.37,200
9/21/2016 9:30,4.388,100
9/21/2016 12:30,4.37,1100
9/21/2016 13:45,4.382,280
9/22/2016 9:30,4.475,100
9/22/2016 9:45,4.482,200
9/22/2016 10:00,4.48,200
9/26/2016 13:30,4.392,200
9/27/2016 10:00,4.402,2800
9/27/2016 10:15,4.4,2200
9/27/2016 10:30,4.386,2907
9/27/2016 10:45,4.378,3698
9/28/2016 10:15,4.42,125
9/28/2016 12:30,4.402,100
9/28/2016 12:45,4.406,100
9/28/2016 13:00,4.404,100
9/28/2016 13:30,4.414,200
9/28/2016 13:45,4.416,227
9/28/2016 14:00,4.416,100
9/28/2016 14:15,4.428,100
9/28/2016 15:45,4.446,100
9/29/2016 12:30,4.424,300
9/30/2016 10:30,4.39,100
9/30/2016 15:30,4.408,100
10/6/2016 10:00,4.444,100
10/10/2016 11:00,4.474,100
10/10/2016 12:15,4.472,100
10/10/2016 13:45,4.486,100
10/12/2016 10:45,4.392,100
10/12/2016 12:45,4.402,100
10/12/2016 14:00,4.404,100
10/14/2016 9:45,4.392,400
10/14/2016 10:00,4.39,200
10/14/2016 10:15,4.388,300
10/17/2016 15:30,4.362,100
10/20/2016 9:30,4.42,600
10/21/2016 10:30,4.426,100
10/25/2016 9:45,4.44,800
10/25/2016 15:15,4.436,100
10/27/2016 10:00,4.406,111
10/27/2016 10:45,4.392,100
10/27/2016 11:15,4.398,100
10/27/2016 14:45,4.392,164
10/31/2016 10:15,4.398,845
10/31/2016 12:00,4.382,600
10/31/2016 12:15,4.378,100
10/31/2016 13:45,4.378,100
10/31/2016 14:00,4.372,591
10/31/2016 15:00,4.388,100
11/2/2016 10:15,4.338,100
11/4/2016 15:45,4.248,165
11/7/2016 10:00,4.358,100
11/7/2016 13:00,4.366,100
11/7/2016 13:15,4.386,100
11/8/2016 11:15,4.374,100
11/8/2016 15:15,4.396,100
11/8/2016 15:30,4.412,100
11/8/2016 15:45,4.382,300
11/9/2016 9:45,4.312,100
11/9/2016 10:00,4.288,2900
11/9/2016 14:45,4.302,100
11/9/2016 15:45,4.298,200
11/15/2016 12:00,4.19,200
11/15/2016 14:45,4.228,100
11/16/2016 11:45,4.19,100
11/16/2016 13:15,4.174,100
11/16/2016 14:00,4.176,100
11/16/2016 15:45,4.192,400
11/17/2016 9:30,4.222,100
11/17/2016 10:00,4.226,200
11/17/2016 10:30,4.228,200
11/17/2016 11:30,4.223,100
11/17/2016 12:30,4.22,100
11/17/2016 13:45,4.212,100
11/17/2016 14:15,4.204,100
11/17/2016 14:45,4.204,100
11/21/2016 10:00,4.232,200
11/21/2016 11:15,4.224,100
11/21/2016 13:45,4.222,2000
11/28/2016 15:30,4.272,100
11/29/2016 14:30,4.284,1000
11/29/2016 15:30,4.274,200
12/1/2016 9:45,4.264,100
12/1/2016 10:45,4.272,3430
12/1/2016 11:45,4.276,100
12/1/2016 12:30,4.274,100
12/1/2016 13:00,4.264,100
12/1/2016 13:15,4.256,200
12/1/2016 13:30,4.262,200
12/1/2016 13:45,4.252,300
12/1/2016 14:00,4.252,100
12/1/2016 14:15,4.25,400
12/1/2016 14:30,4.244,100
12/1/2016 14:45,4.254,200
12/1/2016 15:00,4.254,300
12/1/2016 15:15,4.252,300
12/1/2016 15:30,4.252,100
12/1/2016 15:45,4.262,500
12/2/2016 14:30,4.238,100
12/2/2016 14:45,4.236,103
12/5/2016 9:45,4.258,100
12/5/2016 11:15,4.262,5000
12/6/2016 15:30,4.274,1100
12/6/2016 15:45,4.276,770
12/7/2016 9:30,4.288,3400
12/7/2016 9:45,4.286,4800
12/7/2016 10:00,4.294,4989
12/7/2016 10:15,4.298,4200
12/7/2016 10:30,4.296,4800
12/7/2016 10:45,4.298,4700
12/7/2016 11:00,4.298,4500
12/7/2016 11:15,4.298,5000
12/7/2016 14:15,4.318,5000
12/7/2016 15:30,4.326,200
12/8/2016 9:45,4.325,200
12/8/2016 10:00,4.322,300
12/8/2016 12:45,4.338,100
12/8/2016 13:30,4.342,5000
12/8/2016 13:45,4.343,200
12/8/2016 15:00,4.348,2100
12/9/2016 14:45,4.352,100
12/9/2016 15:45,4.346,398
12/12/2016 10:15,4.304,100
12/13/2016 9:30,4.332,200
12/13/2016 9:45,4.334,200
12/13/2016 10:00,4.328,100
12/13/2016 10:15,4.332,100
12/13/2016 10:30,4.326,100
12/13/2016 11:45,4.33,100
12/13/2016 12:00,4.3282,200
12/13/2016 13:00,4.332,100
12/14/2016 10:15,4.312,300
12/14/2016 10:30,4.312,4810
12/15/2016 11:00,4.27,110
12/15/2016 11:15,4.254,100
12/15/2016 11:30,4.266,1800
12/15/2016 12:30,4.262,100
12/15/2016 14:15,4.262,100
12/15/2016 15:00,4.272,200
12/16/2016 9:45,4.244,500
12/16/2016 14:00,4.24,100
12/16/2016 15:45,4.24,100
12/19/2016 9:45,4.234,1100
12/19/2016 11:30,4.242,100
12/19/2016 11:45,4.244,100
12/19/2016 12:00,4.242,100
12/19/2016 12:15,4.236,100
12/19/2016 13:15,4.244,100
12/19/2016 13:45,4.24,200
12/19/2016 14:45,4.224,400
12/19/2016 15:30,4.216,400
12/20/2016 10:00,4.228,100
12/20/2016 10:15,4.236,100
12/20/2016 10:30,4.229,100
12/20/2016 11:00,4.23,100
12/20/2016 12:15,4.222,100
12/20/2016 13:00,4.22,100
12/20/2016 13:30,4.22,100
12/20/2016 15:00,4.22,100
12/21/2016 10:00,4.22,100
12/21/2016 10:45,4.218,100
12/22/2016 9:30,4.177,500
12/22/2016 12:15,4.164,200
12/22/2016 12:45,4.176,200
12/22/2016 13:15,4.17,200
12/22/2016 14:00,4.17,100
12/23/2016 14:00,4.178,100
12/23/2016 14:15,4.178,100
12/27/2016 9:45,4.2,283
12/27/2016 10:30,4.218,3600
12/27/2016 12:00,4.212,100
12/27/2016 13:15,4.216,500
12/27/2016 13:30,4.216,1000
12/28/2016 9:30,4.23,2040
12/28/2016 15:30,4.194,100
12/28/2016 15:45,4.196,100
12/29/2016 10:00,4.232,2000
12/29/2016 10:15,4.236,200
12/29/2016 11:45,4.256,23655
12/29/2016 12:30,4.256,100
12/29/2016 14:00,4.262,100
12/29/2016 14:30,4.262,200
12/29/2016 15:00,4.262,800
12/29/2016 15:45,4.258,300
12/30/2016 11:00,4.246,280
12/30/2016 15:00,4.232,200
12/30/2016 15:45,4.236,200
1/3/2017 10:00,4.314,300
1/3/2017 10:15,4.312,100
1/3/2017 10:30,4.308,100
1/3/2017 10:45,4.302,200
1/3/2017 11:00,4.296,200
1/3/2017 11:15,4.296,100
1/3/2017 14:30,4.286,100
1/3/2017 15:45,4.294,200
1/4/2017 9:30,4.306,3548
1/4/2017 9:45,4.308,3400
1/4/2017 10:00,4.312,4100
1/4/2017 10:15,4.308,500
1/4/2017 10:30,4.306,1400
1/4/2017 10:45,4.302,1300
1/4/2017 11:00,4.306,1400
1/4/2017 11:15,4.306,300
1/4/2017 13:00,4.308,300
1/4/2017 15:45,4.304,100
1/5/2017 9:30,4.306,300
1/5/2017 10:00,4.308,375
1/5/2017 13:00,4.324,100
1/5/2017 13:15,4.324,100
1/5/2017 13:45,4.328,1700
1/5/2017 14:00,4.332,300
1/5/2017 15:45,4.332,200
1/6/2017 9:30,4.328,580
1/6/2017 9:45,4.332,300
1/6/2017 10:00,4.328,400
1/6/2017 10:45,4.328,539
1/6/2017 11:00,4.33,200
1/6/2017 11:30,4.33,300
1/6/2017 11:45,4.33,300
1/6/2017 12:00,4.326,200
1/6/2017 12:15,4.328,200
1/6/2017 12:30,4.33,540
1/6/2017 12:45,4.328,110
1/6/2017 13:00,4.328,200
1/6/2017 13:15,4.328,100
1/6/2017 13:45,4.326,325
1/6/2017 14:30,4.326,800
1/6/2017 15:45,4.33,330
1/9/2017 9:30,4.336,100
1/9/2017 9:45,4.336,211
1/9/2017 10:15,4.336,336
1/9/2017 10:30,4.338,200
1/9/2017 10:45,4.326,112
1/9/2017 11:00,4.336,100
1/9/2017 11:15,4.34,200
1/9/2017 11:30,4.34,100
1/9/2017 11:45,4.34,200
1/9/2017 12:00,4.34,300
1/9/2017 12:30,4.324,200
1/9/2017 12:45,4.33,100
1/9/2017 13:00,4.336,200
1/9/2017 13:30,4.332,604
1/9/2017 13:45,4.336,225
1/9/2017 14:00,4.334,100
1/9/2017 14:15,4.332,300
1/9/2017 14:45,4.33,400
1/9/2017 15:15,4.333,3400
1/10/2017 12:45,4.362,100
1/11/2017 9:30,4.376,500
1/11/2017 9:45,4.376,700
1/11/2017 10:00,4.376,300
1/11/2017 10:15,4.372,600
1/11/2017 10:30,4.372,400
1/11/2017 10:45,4.366,300
1/11/2017 11:00,4.37,500
1/11/2017 11:15,4.368,400
1/11/2017 11:45,4.378,200
1/11/2017 12:00,4.358,200
1/11/2017 12:15,4.37,100
1/11/2017 12:30,4.37,100
1/11/2017 13:00,4.378,400
1/11/2017 13:15,4.378,100
1/11/2017 13:45,4.38,500
1/11/2017 14:45,4.386,500
1/12/2017 9:30,4.39,2938
1/12/2017 10:45,4.369,500
1/12/2017 12:45,4.388,100
1/12/2017 15:15,4.366,1200
1/13/2017 9:45,4.368,400
1/13/2017 11:00,4.37,1800
1/13/2017 11:30,4.378,300
1/13/2017 13:15,4.372,300
1/13/2017 15:15,4.376,100
1/13/2017 15:30,4.374,100
1/13/2017 15:45,4.394,100
1/17/2017 9:45,4.382,500
1/17/2017 10:00,4.38,500
1/17/2017 10:15,4.388,2000
1/17/2017 11:30,4.368,200
1/17/2017 15:45,4.356,300
1/18/2017 9:30,4.386,100
1/18/2017 9:45,4.382,500
1/18/2017 10:00,4.378,400
1/18/2017 10:15,4.368,100
1/18/2017 10:30,4.382,300
1/18/2017 10:45,4.378,1000
1/18/2017 11:00,4.38,1000
1/18/2017 11:15,4.382,700
1/18/2017 11:30,4.382,600
1/18/2017 11:45,4.382,500
1/18/2017 13:00,4.376,100
1/19/2017 10:15,4.358,100
1/19/2017 10:30,4.364,100
1/19/2017 10:45,4.362,200
1/19/2017 15:00,4.348,100
1/19/2017 15:45,4.354,200
1/20/2017 10:30,4.358,200
1/20/2017 10:45,4.358,300
1/20/2017 11:15,4.36,400
1/20/2017 11:30,4.358,100
1/20/2017 12:00,4.352,100
1/20/2017 12:15,4.352,300
1/20/2017 12:45,4.34,200
1/20/2017 13:00,4.338,200
1/20/2017 13:15,4.342,100
1/20/2017 13:30,4.34,100
1/23/2017 9:30,4.362,1000
1/23/2017 9:45,4.36,2053
1/24/2017 12:15,4.424,1500
1/24/2017 12:45,4.426,1000
1/24/2017 14:30,4.424,300
1/24/2017 15:00,4.434,180
1/25/2017 9:45,4.432,188
1/26/2017 10:15,4.456,357
1/26/2017 10:30,4.458,300
1/26/2017 10:45,4.452,1200
1/26/2017 11:00,4.452,400
1/26/2017 11:15,4.448,300
1/26/2017 11:30,4.45,400
1/26/2017 11:45,4.454,500
1/26/2017 14:15,4.452,300
1/26/2017 14:30,4.45,100
1/26/2017 15:30,4.452,400
1/26/2017 15:45,4.452,100
1/30/2017 10:15,4.416,1800
1/30/2017 10:30,4.418,2800
1/30/2017 10:45,4.41,2777
1/30/2017 11:30,4.4,600
1/30/2017 12:00,4.402,500
1/30/2017 12:15,4.405,500
1/30/2017 12:30,4.402,1000
1/30/2017 12:45,4.401,1000
1/30/2017 13:00,4.403,800
1/30/2017 13:15,4.402,700
1/30/2017 13:30,4.4,400
1/30/2017 14:00,4.396,200
1/30/2017 14:15,4.396,500
1/30/2017 15:30,4.403,500
1/31/2017 9:45,4.406,100
1/31/2017 10:00,4.4,100
1/31/2017 11:30,4.398,100
1/31/2017 12:15,4.398,122
1/31/2017 12:30,4.4,110
1/31/2017 13:00,4.4,300
1/31/2017 15:00,4.406,100
2/1/2017 9:30,4.428,100
2/1/2017 9:45,4.422,100
2/1/2017 10:00,4.412,200
2/1/2017 13:15,4.412,100
2/1/2017 13:45,4.422,6685
2/2/2017 11:00,4.408,100
2/2/2017 13:45,4.401,377
2/2/2017 14:45,4.388,400
2/2/2017 15:00,4.389,100
2/6/2017 11:00,4.424,194
2/6/2017 11:15,4.424,100
2/6/2017 11:30,4.422,600
2/6/2017 11:45,4.422,1266
2/6/2017 14:15,4.41,100
2/6/2017 14:45,4.41,100
2/6/2017 15:30,4.41,100
2/6/2017 15:45,4.414,700
2/7/2017 12:15,4.411,800
2/7/2017 12:30,4.409,100
2/9/2017 9:30,4.452,500
2/9/2017 12:15,4.46,200
2/9/2017 13:00,4.458,100
2/9/2017 13:45,4.456,100
2/10/2017 11:30,4.48,100
2/10/2017 14:30,4.488,200
2/13/2017 15:30,4.502,200
2/14/2017 15:30,4.476,100
2/15/2017 14:30,4.5,200
2/16/2017 15:45,4.5,100
2/17/2017 9:30,4.508,100
2/21/2017 10:30,4.528,100
2/22/2017 9:30,4.516,200
2/22/2017 11:00,4.534,100
2/22/2017 11:15,4.534,100
2/22/2017 12:00,4.532,200
2/23/2017 12:00,4.528,100
2/23/2017 13:00,4.526,100
2/23/2017 13:15,4.522,100
2/24/2017 9:30,4.466,109
2/24/2017 10:00,4.478,298
2/24/2017 10:15,4.476,100
2/24/2017 13:15,4.474,100
2/24/2017 15:15,4.476,100
2/27/2017 10:45,4.47,100
2/27/2017 14:15,4.47,100
2/28/2017 10:00,4.47,742
2/28/2017 15:30,4.444,136
2/28/2017 15:45,4.438,100
3/1/2017 11:45,4.51,250
3/1/2017 12:00,4.506,200
3/1/2017 12:15,4.51,300
3/1/2017 13:30,4.506,500
3/1/2017 15:15,4.512,200
3/2/2017 9:30,4.492,100
3/2/2017 10:00,4.488,300
3/2/2017 11:30,4.46,100
3/2/2017 12:00,4.462,100
3/2/2017 12:30,4.464,100
3/2/2017 13:30,4.474,100
3/2/2017 14:30,4.468,200
3/3/2017 10:00,4.468,100
3/3/2017 15:45,4.47,200
3/6/2017 9:45,4.47,100
3/6/2017 10:00,4.472,100
3/6/2017 10:45,4.458,277
3/6/2017 11:15,4.462,900
3/6/2017 11:30,4.46,2000
3/7/2017 10:45,4.476,122
3/7/2017 11:00,4.476,100
3/8/2017 9:30,4.488,250
3/8/2017 10:00,4.484,190
3/8/2017 10:30,4.484,636
3/8/2017 10:45,4.484,300
3/8/2017 13:00,4.472,104
3/8/2017 15:45,4.468,200
3/9/2017 9:45,4.452,100
3/9/2017 10:15,4.45,204
3/9/2017 10:30,4.442,100
3/9/2017 11:00,4.438,100
3/9/2017 11:15,4.432,100
3/10/2017 10:00,4.458,400
3/10/2017 12:00,4.452,100
3/10/2017 13:15,4.438,119
3/10/2017 15:00,4.454,100
3/10/2017 15:30,4.451,300
3/10/2017 15:45,4.454,100
3/13/2017 9:45,4.496,172
3/13/2017 11:30,4.49,200
3/13/2017 12:00,4.49,1600
3/13/2017 12:45,4.494,200
3/14/2017 10:45,4.498,100
3/14/2017 11:00,4.498,600
3/14/2017 12:45,4.498,100
3/15/2017 9:30,4.486,1600
3/15/2017 9:45,4.486,118
3/15/2017 13:30,4.512,100
3/16/2017 9:30,4.566,1200
3/16/2017 10:00,4.57,100
3/16/2017 10:15,4.574,100
3/16/2017 10:30,4.57,900
3/16/2017 10:45,4.574,100
3/16/2017 11:15,4.573,300
3/16/2017 12:00,4.568,100
3/16/2017 13:00,4.58,100
3/16/2017 15:15,4.572,200
3/16/2017 15:45,4.57,300
3/17/2017 13:00,4.57,200
3/17/2017 15:45,4.574,100
3/20/2017 10:30,4.588,200
3/20/2017 11:15,4.605,100
3/20/2017 15:00,4.602,300
3/20/2017 15:45,4.606,300
3/21/2017 10:45,4.59,300
3/22/2017 10:15,4.556,3000
3/22/2017 12:30,4.57,100
3/23/2017 10:00,4.558,600
3/23/2017 10:15,4.566,300
3/23/2017 10:30,4.57,100
3/23/2017 11:15,4.582,200
3/23/2017 11:30,4.582,100
3/23/2017 12:45,4.59,100
3/23/2017 14:30,4.584,139
3/23/2017 15:30,4.582,7049
3/23/2017 15:45,4.582,100
3/24/2017 9:30,4.566,1700
3/27/2017 9:45,4.534,100
3/27/2017 10:15,4.526,100
3/27/2017 11:00,4.544,200
3/27/2017 11:15,4.558,300
3/27/2017 11:30,4.562,100
3/27/2017 12:15,4.562,100
3/27/2017 14:00,4.562,100
3/27/2017 15:00,4.574,130
3/28/2017 10:15,4.568,100
3/29/2017 9:45,4.588,300
3/29/2017 10:00,4.596,100
3/29/2017 10:15,4.594,300
3/29/2017 10:30,4.598,100
3/29/2017 10:45,4.604,400
3/29/2017 11:00,4.6,400
3/29/2017 11:15,4.6,300
3/29/2017 11:30,4.6,200
3/29/2017 12:00,4.596,200
3/29/2017 12:15,4.598,200
3/29/2017 15:30,4.6,100
3/30/2017 9:30,4.58,100
3/30/2017 10:00,4.586,400
3/30/2017 10:15,4.572,200
3/30/2017 10:45,4.586,100
3/30/2017 11:00,4.59,200
3/30/2017 11:15,4.588,400
3/30/2017 11:30,4.588,200
3/30/2017 11:45,4.588,300
3/30/2017 12:00,4.588,400
3/30/2017 12:15,4.588,100
3/31/2017 14:30,4.568,100
3/31/2017 14:45,4.568,100
3/31/2017 15:00,4.568,100
4/3/2017 11:15,4.566,200
4/3/2017 11:30,4.566,100
4/3/2017 13:30,4.568,200
4/4/2017 9:30,4.596,600
4/4/2017 14:00,4.592,900
4/5/2017 11:00,4.614,200
4/5/2017 11:15,4.61,1272
4/5/2017 15:30,4.592,170
4/5/2017 15:45,4.586,167
4/6/2017 9:30,4.592,100
4/6/2017 9:45,4.592,100
4/6/2017 10:30,4.586,100
4/6/2017 10:45,4.588,100
4/7/2017 13:30,4.588,100
4/10/2017 12:45,4.566,100
4/10/2017 13:00,4.566,100
4/10/2017 13:15,4.566,100
4/11/2017 13:00,4.578,800
4/11/2017 14:00,4.572,100
4/11/2017 14:45,4.576,100
4/11/2017 15:45,4.566,100
4/12/2017 10:45,4.564,100
4/12/2017 11:00,4.566,100
4/12/2017 12:00,4.55,100
4/12/2017 13:15,4.56,100
4/13/2017 9:45,4.552,100
4/13/2017 10:00,4.557,100
4/13/2017 10:15,4.558,200
4/13/2017 10:45,4.552,140
4/13/2017 11:00,4.568,100
4/13/2017 11:15,4.554,100
4/13/2017 12:00,4.548,100
4/13/2017 12:15,4.548,300
4/13/2017 12:30,4.544,100
4/13/2017 12:45,4.54,100
4/13/2017 14:15,4.544,600
4/13/2017 15:45,4.532,2500
4/17/2017 11:15,4.572,100
4/17/2017 14:15,4.564,100
4/17/2017 14:30,4.57,100
4/19/2017 9:30,4.524,100
4/19/2017 10:00,4.536,100
4/19/2017 11:00,4.53,200
4/19/2017 12:00,4.512,100
4/19/2017 14:45,4.512,200
4/19/2017 15:00,4.511,100
4/19/2017 15:15,4.496,400
4/19/2017 15:30,4.494,100
4/20/2017 10:30,4.53,200
4/20/2017 11:00,4.53,800
4/20/2017 11:15,4.538,100
4/21/2017 9:30,4.534,100
4/21/2017 10:00,4.54,200
4/21/2017 14:00,4.536,100
4/24/2017 10:00,4.586,100
4/26/2017 11:00,4.652,100
4/26/2017 12:00,4.64,700
4/26/2017 12:15,4.638,600
4/26/2017 12:30,4.638,4500
4/27/2017 14:45,4.632,100
4/28/2017 9:30,4.638,491
4/28/2017 12:45,4.636,100
4/28/2017 15:45,4.636,200
5/1/2017 10:15,4.64,139
5/1/2017 14:15,4.662,100
5/1/2017 14:30,4.662,100
5/1/2017 14:45,4.658,100
5/2/2017 10:45,4.676,110
5/2/2017 13:45,4.681,100
5/2/2017 14:30,4.666,100
5/2/2017 15:00,4.672,600
5/3/2017 10:45,4.642,200
5/3/2017 12:30,4.662,100
5/4/2017 9:30,4.672,100
5/4/2017 11:15,4.644,100
5/4/2017 13:30,4.634,100
5/4/2017 14:00,4.634,100
5/4/2017 14:15,4.636,100
5/4/2017 14:45,4.63,100
5/5/2017 11:45,4.654,100
5/8/2017 9:30,4.694,100
5/8/2017 10:45,4.69,100
5/8/2017 11:15,4.68,200
5/8/2017 15:00,4.67,100
5/8/2017 15:15,4.67,100
5/8/2017 15:30,4.67,288
5/8/2017 15:45,4.67,100
5/9/2017 9:30,4.715,200
5/9/2017 10:15,4.728,200
5/9/2017 11:00,4.742,100
5/9/2017 11:45,4.74,100
5/9/2017 14:15,4.734,100
5/9/2017 15:30,4.732,100
5/10/2017 10:45,4.744,100
5/11/2017 9:45,4.732,100
5/11/2017 10:00,4.726,100
5/11/2017 10:45,4.724,100
5/11/2017 11:15,4.728,200
5/11/2017 11:45,4.728,200
5/11/2017 13:00,4.734,200
5/11/2017 13:30,4.736,200
5/11/2017 13:45,4.74,200
5/11/2017 14:30,4.744,100
5/11/2017 14:45,4.74,200
5/11/2017 15:00,4.741,200
5/11/2017 15:15,4.74,400
